grid_id,cluster,lat,lon,S1,S2,S3,S4_pos,S4_neg,N1,N2,N3,N4,N5,performance_score,need_score,raw_equity,equity_score,top3_features
101_90,1,37.7961357974369,-122.41185278978641,5.736572297479192,-3.9347453703703703,2.0,0.6666666666666666,0.3333333333333333,1.8305355715427658,1.0026631158455392,114.0,0.00038095238095238096,0.53914327904142,2.7093970218411347,-34.001445702957795,-0.07968476179500229,98.24532500057673,"N3, S1, N4"
101_92,1,37.79617329717168,-122.40991531990129,6.551080335043404,-0.10301118827160491,2.0,0.6666666666666666,0.0,10.524380495603518,1.0022844089091947,103.0,0.000888494002665482,0.0964078182753194,1.7367720301188858,-25.668444986811938,-0.06766175740965107,98.28925071920881,"N3, S1, N4"
101_93,1,37.796166369813726,-122.40856698867645,7.110696122978827,-2.404995659722222,2.0,0.75,0.0,44.376,1.008,108.0,0.0015987210231814548,0.0861153709825596,2.6135287048996574,-7.619514225617011,-0.34300468120626165,97.2832928562336,"N3, S1, N4"
101_94,1,37.79585035562922,-122.40796444583148,6.282266746896006,-1.9919309413580248,1.0,1.0,0.0,6.748335552596538,1.0026631158455392,116.0,0.0007270083605961468,0.09202067316014625,1.7916106010322812,-31.788819597875875,-0.05635977302887237,98.33054221091776,"N3, S1, N4"
101_95,1,37.796252214985294,-122.40673749886028,7.685703061234547,-2.5639756944444443,2.0,0.75,0.0,219.312,1.008,117.0,0.0013324450366422385,0.10085659021982513,2.7888853529438427,90.77058077892264,0.030724550821282004,98.64870241315218,"N3, S1, N4"
101_96,1,37.796046809660716,-122.40523532765476,6.511745329644728,-0.9220081018518518,1.0,1.0,0.0,118.632,1.008,113.0,0.0014534883720930232,0.08566064306164295,1.463620887972839,33.7869661992567,0.04331909636461949,98.69471624181799,"N3, S1, N4"
101_98,1,37.79599187146512,-122.40326685539536,3.784189633918261,-1.8457060185185183,1.0,0.0,1.0,1.0028555111364934,1.0017769880053309,125.44186046511628,0.0002580312217778351,0.5447761195086879,1.1851271874845781,-37.94444774778583,-0.03123321827201852,98.42234139347387,"N3, S1, N4"
102_67,1,37.79682965217647,-122.43799232379412,4.919980925828125,-5.901608796296296,1.0,0.0,1.0,2.864908073541167,1.0015987210231814,104.0,0.00038087983241287375,0.5568268497202863,2.845428389821997,-30.37335843691195,-0.09368172075583657,98.19418749273652,"N3, S1, N4"
102_69,1,37.79702172061538,-122.43632135415385,4.5217885770490405,-34.58518518518518,1.0,0.0,1.0,4.513981358189081,1.0026631158455392,119.89010989010988,0.0004209640075773521,0.5628373169697404,12.834628550854683,-34.23297437242272,-0.3749200635079499,97.16669087738644,"N3, S1, N4"
102_71,1,37.796830154999995,-122.43376940225001,4.394449154672439,-0.0084143518518518,1.0,0.0,0.0,1.6051159072741807,1.0015987210231814,98.0,0.0004209640075773521,0.24914675768768416,1.2774410810978938,-29.301096189840806,-0.043597042118098187,98.37717050023677,"N3, S1, N4"
102_79,1,37.797301275989895,-122.42457186640404,5.293304824724492,-1.0853240740740742,1.0,1.0,0.0,5.792166266986411,1.0015987210231814,96.98989898989899,0.0004209640075773521,0.4416212945463875,1.267678779090724,-26.56451387616082,-0.04772076134053065,98.36210460451915,"N3, S1, N4"
102_81,1,37.7969312835514,-122.42274722706541,4.68213122712422,-1.9493055555555556,1.0,1.0,0.0,2.5151342090234152,2.002284408909195,111.98130841121495,0.0003477656059815684,0.36943319838991484,1.4440074246204455,-33.564441655751,-0.04302194216285938,98.3792716122392,"N3, S1, N4"
102_82,1,37.79697224112903,-122.42113241884945,5.231108616854587,-0.5240856481481482,2.0,0.5,0.0,1.7841726618705036,1.0017769880053309,107.95698924731182,0.0004704775346977182,0.5126404493086022,1.7060270471664727,-32.198932054075534,-0.052983965346592915,98.34287563222041,"N3, S1, N4"
102_83,1,37.797115159,-122.419894322,3.2188758248682006,-33.155567129629624,2.0,0.3333333333333333,0.0,0.047961630695443645,1.0015987210231814,102.0,0.0003477656059815684,0.40827740492055853,12.841765725136488,-31.40397307890571,-0.4089217024161858,97.0424668169234,"N3, S1, N4"
102_84,1,37.79694366682258,-122.41869184759678,5.231108616854587,-0.36697530864197525,2.0,0.6666666666666666,0.0,1.1286970423661071,2.0026631158455395,115.0,0.0004704775346977182,0.3424015009035571,1.555065324368893,-35.28169826533967,-0.04407569490418396,98.37542175533656,"N3, S1, N4"
102_85,1,37.79747340363829,-122.41785806657448,5.645446897643238,-0.6859934413580246,2.0,0.0,0.0,1.2406075139888089,1.0015987210231814,106.0,0.00031994880819068947,0.4397590360942445,2.1363935813935235,-31.924365354790517,-0.06692047358095447,98.29195897946077,"N3, S1, N4"
102_87,1,37.79681452392373,-122.41599875367797,5.872117789475416,-0.7943055555555556,3.0,0.3333333333333333,0.0,1.7937649880095923,1.0018455859736601,99.0,0.0004704775346977182,0.3489483747801764,2.390928716385505,-29.489593043636305,-0.08107703602164461,98.24023836465959,"N3, S1, N4"
102_91,1,37.7970817392,-122.4110484723294,5.14166355650266,-1.4499189814814817,2.0,0.5,0.0,1.0871302957633893,1.0022844089091947,113.0,0.0006664445184938354,0.16843562529891037,2.0125311681293385,-34.148126873443104,-0.05893533295466964,98.3211324729692,"N3, S1, N4"
